,0
22740,0
96085,1
39473,0
23306,0
66414,1
108596,1
20699,0
38612,0
45421,0
53063,0
24643,0
24221,0
100302,1
2966,0
18234,0
59987,0
35717,0
98154,1
55554,0
47241,0
109443,1
5787,0
57998,0
22860,0
112093,1
103244,1
39877,0
95306,1
27303,0
27411,0
108991,1
71590,1
52036,0
49507,0
34855,0
3125,0
80607,1
40802,0
29253,0
23667,0
92340,1
85382,1
88095,1
94681,1
58536,0
6171,0
85771,1
46904,0
38232,0
18702,0
4449,0
87277,1
65024,1
73002,1
31708,0
3527,0
108467,1
21494,0
5537,0
29400,1
43762,0
14223,0
88686,1
104386,1
46738,0
34107,0
90424,1
42653,0
15030,0
30062,0
22207,1
108316,1
99366,1
976,0
50573,0
104771,1
60646,0
48691,0
87057,1
108518,1
97878,1
107758,1
76169,1
64506,1
54020,0
47167,0
74072,1
74438,1
103840,1
89535,1
3483,1
94970,1
95320,1
15105,0
62483,1
59258,0
83313,1
82500,1
93854,1
57675,0
2023,0
27424,1
8495,0
25535,0
91928,1
28396,0
21309,0
82670,1
109986,1
60685,0
39182,0
10113,0
19950,0
106475,1
98765,1
101218,1
284,0
97490,1
25788,0
6325,0
43463,0
48985,0
48649,0
31198,1
46821,0
36613,0
10609,0
20734,0
60561,0
30895,0
86245,1
36514,0
12760,1
100329,1
44662,0
45590,0
90170,1
30468,0
65302,1
79808,1
66544,1
20631,0
86707,1
20041,0
50847,0
83884,1
40027,0
36594,0
75071,1
92382,1
35505,0
67066,1
3841,0
71865,1
25576,0
114050,1
35410,0
24868,1
108642,1
14842,0
21571,0
7060,0
83650,1
57246,0
69074,1
4981,0
40924,0
77373,1
36199,0
56984,0
22036,0
77418,1
104328,1
51991,0
19880,1
102591,1
61801,1
72774,1
94019,1
16305,0
106708,1
101744,1
1306,0
39203,0
108878,1
51797,0
109736,1
51482,0
33394,0
8926,0
97024,1
51481,0
22529,0
104203,1
68892,1
22582,0
29115,0
10048,0
25687,0
45932,0
63010,1
86879,1
76209,1
843,0
33196,0
70748,1
99877,1
14053,0
89041,1
104766,1
82120,1
67950,1
14662,0
62572,1
49291,0
94001,1
14309,0
55593,0
74203,1
5120,0
90337,1
29191,0
47420,0
101825,1
86900,1
711,1
47700,0
25481,0
5132,0
94910,1
66155,1
11975,1
63953,1
42210,0
77052,1
72920,1
43417,0
81256,1
9796,0
27035,0
5737,0
57903,0
84297,1
74151,1
4036,0
90463,1
6278,1
110721,1
102381,1
87142,1
52910,0
49495,0
29134,0
23728,0
25874,0
97924,1
44655,0
9162,0
9289,0
100640,1
42245,0
2239,0
60089,0
18685,0
57769,0
43543,0
109916,1
67660,1
12934,0
100095,1
42820,0
129,0
54460,0
38944,0
35185,0
57722,0
5233,0
110634,1
24796,0
6546,1
39609,0
17928,0
56782,0
95489,1
67010,1
48151,0
28090,0
42924,0
65828,1
72375,1
30632,0
10023,0
103036,1
84106,1
42947,0
12019,0
86023,1
19270,0
41730,0
44960,0
55938,0
99731,1
41865,0
41893,0
60470,0
28377,0
52212,0
58477,0
17759,0
35050,0
48296,0
4846,0
67934,1
66943,1
51524,0
49937,0
33966,0
113250,1
10348,0
87054,1
25019,0
691,1
30506,0
32473,0
18523,0
29300,1
24264,0
76754,1
52727,0
113632,1
55630,0
44566,0
113334,1
43810,0
82371,1
61023,0
79460,1
26868,0
99749,1
83299,1
11504,0
108679,1
92708,1
17510,0
23059,0
93438,1
53252,0
96425,1
83448,1
19152,0
72873,1
98521,1
63759,1
38459,0
5088,1
95446,1
46175,0
39963,0
53650,0
100794,1
18674,0
92585,1
12090,1
110022,1
9584,0
48767,0
66401,1
101938,1
65262,1
51059,0
34212,0
70798,1
21339,0
95933,1
43357,0
20564,0
23029,0
24798,0
10772,0
55243,0
108484,1
79984,1
101682,1
61943,1
16060,0
14206,0
70254,1
12374,0
25808,0
62700,1
72371,1
93072,1
65007,1
33020,0
80379,1
92807,1
20882,1
62471,1
26241,0
82544,1
71244,1
103693,1
23333,0
5709,0
87667,1
113777,1
3691,0
27117,0
33664,0
7922,0
55694,0
100938,1
1750,0
73443,1
77467,1
103188,1
45640,0
104602,1
87981,1
70955,1
80769,1
67438,1
76146,1
38756,0
108902,1
32054,0
75410,1
12573,0
105676,1
96076,1
105411,1
48113,0
5130,0
93378,1
106423,1
2802,1
21969,0
79538,1
54858,0
100098,1
110387,1
105828,1
85423,1
22831,0
70969,1
40966,0
74529,1
106679,1
38499,0
66136,1
46366,0
62512,1
54730,0
56110,0
37304,0
114003,1
90526,1
105578,1
72534,1
93231,1
44521,0
91545,1
27290,0
107048,1
94188,1
26529,0
85084,1
44839,0
49865,0
40934,0
26011,0
29004,0
23445,0
41428,0
104276,1
10459,1
6687,0
6084,0
83866,1
54022,0
8657,0
89426,1
100210,1
89567,1
91739,1
26203,0
88711,1
94285,1
13863,1
76377,1
6988,0
14005,1
108247,1
31273,0
17403,0
100625,1
67383,1
86071,1
27476,0
110052,1
105128,1
30284,0
63304,1
90842,1
9801,0
72212,1
93017,1
43143,0
103097,1
55668,0
81649,1
66344,1
92429,1
13852,0
76388,1
46130,0
52614,0
66908,1
97616,1
29861,0
38629,0
14415,0
113816,1
24161,0
31258,1
40157,0
30198,1
107133,1
35610,0
62818,1
24996,0
50072,0
76961,1
3919,0
79576,1
64068,1
42616,0
68889,1
75570,1
62772,1
59002,0
64824,1
110720,1
47033,0
18076,0
86971,1
110981,1
51385,0
32007,0
15433,0
50865,0
88860,1
77106,1
32061,0
90617,1
11168,1
7143,0
104726,1
97853,1
11100,0
107801,1
7701,0
91096,1
86870,1
47406,0
109327,1
14380,0
22320,0
35598,0
58500,0
41144,0
55113,0
8571,0
15856,1
84202,1
85901,1
91897,1
108435,1
64467,1
33979,0
70146,1
91979,1
61718,1
31806,0
103978,1
85404,1
28944,1
28746,0
91743,1
81697,1
6842,0
108682,1
82266,1
65402,1
57308,0
73589,1
65420,1
25037,0
11243,0
100220,1
106128,1
44479,0
87463,1
55576,0
89382,1
106507,1
5325,0
86027,1
511,0
29930,0
69625,1
90080,1
77729,1
87686,1
3042,0
95010,1
107711,1
78918,1
103312,1
47256,0
85208,1
57738,0
25848,0
62255,1
84784,1
816,0
22183,0
108108,1
85501,1
57117,0
646,1
29127,0
106760,1
111314,1
51391,0
54052,0
100201,1
30914,0
35188,0
72074,1
256,0
25596,0
110904,1
77395,1
4661,0
102789,1
82412,1
71958,1
2680,0
65162,1
67982,1
67839,1
53080,0
93056,1
96697,1
10947,1
65451,1
61872,1
61617,1
3622,1
10801,0
110629,1
40229,0
31759,0
13895,0
94024,1
63657,1
110338,1
99263,1
86304,1
45297,0
32028,0
94852,1
96270,1
59821,0
56896,0
86435,1
86630,1
111804,1
110499,1
104064,1
78860,1
101197,1
56315,0
33059,0
34790,0
98357,1
63397,1
14535,1
80361,1
65307,1
42089,0
1787,0
94087,1
102182,1
57729,0
11676,0
21237,0
10453,0
92400,1
66769,1
69580,1
102890,1
69594,1
68976,1
112842,1
106117,1
2294,0
12207,0
62022,1
91005,1
112143,1
38008,0
103620,1
58237,0
89548,1
78834,1
18337,0
81979,1
31451,0
81751,1
36485,0
108724,1
74215,1
8334,0
51651,0
80776,1
98622,1
66123,1
76031,1
73233,1
66999,1
17191,0
4083,0
90587,1
24947,0
43614,0
66122,1
99412,1
14560,0
105580,1
112590,1
48474,0
55188,0
76734,1
42959,0
13704,0
75497,1
72443,1
94556,1
50560,0
105076,1
101151,1
43378,0
47813,0
3677,0
84381,1
108557,1
37515,0
110295,1
51744,0
65153,1
76077,1
34595,0
29045,0
45539,0
25871,0
86567,1
102605,1
16772,0
62525,1
87678,1
77697,1
34393,0
34853,0
62549,1
26293,0
42652,0
600,0
9711,1
79829,1
58297,0
31117,0
79791,1
15002,0
12110,0
36420,0
26738,0
23121,0
32808,0
30659,0
69314,1
26201,0
109816,1
64954,1
27492,0
103766,1
63855,1
113349,1
27034,0
23653,0
75610,1
39526,0
63519,1
42112,0
45008,0
68851,1
61781,1
108698,1
93621,1
32035,0
31940,0
92281,1
78608,1
93287,1
56011,0
53556,0
106157,1
112474,1
111537,1
50385,0
57501,0
1796,0
91568,1
66530,1
61014,0
20709,0
67358,1
85807,1
36576,0
75756,1
79715,1
60802,0
79906,1
113895,1
43548,0
111594,1
102465,1
102310,1
43535,0
93012,1
67346,1
17057,0
73144,1
39863,0
75988,1
9997,0
110688,1
82663,1
57935,0
66361,1
73314,1
105827,1
18825,0
73819,1
41920,0
25069,0
73999,1
64318,1
87214,1
18718,0
33133,0
68424,1
63259,1
65374,1
81295,1
26750,0
100409,1
25904,0
2791,0
34494,0
44199,0
101496,1
3320,0
2401,0
54204,0
55163,0
5723,0
23988,0
50124,0
52004,0
78664,1
46779,0
68308,1
45592,0
91929,1
64482,1
72121,1
35899,0
71098,1
15474,0
108119,1
113559,1
66600,1
74226,1
77090,1
67489,1
3997,0
93996,1
107424,1
101297,1
47379,0
23965,0
35763,0
8555,0
20254,0
14463,1
86873,1
67230,1
48346,0
42810,0
73599,1
12929,0
17315,0
33124,0
5239,0
2215,0
13453,0
97877,1
22210,0
91856,1
8958,0
14846,1
60526,0
67263,1
105300,1
84840,1
41083,0
10503,0
51114,0
20935,0
2830,1
82194,1
41056,0
113258,1
3273,0
16559,0
57045,0
103048,1
8981,1
21407,0
65301,1
48896,0
110738,1
100658,1
80524,1
62356,1
2932,0
43290,0
24646,1
87018,1
57395,0
107602,1
73096,1
63378,1
65115,1
22494,0
87985,1
3134,0
66646,1
27048,0
39967,0
82039,1
3316,0
103521,1
29717,1
16662,1
63044,1
2038,0
72624,1
23579,0
73375,1
87926,1
28171,0
49501,0
100496,1
60928,0
29276,0
47562,0
95787,1
54050,0
23525,0
50729,0
44448,0
81968,1
38694,0
88169,1
43722,0
1908,1
98116,1
102232,1
34665,0
49054,0
49492,0
30459,0
3767,0
81475,1
25278,0
10829,0
66269,1
43596,0
75411,1
73636,1
82343,1
108508,1
11050,1
41987,0
73880,1
102340,1
74173,1
99405,1
1663,0
104373,1
114028,1
105404,1
32839,0
73236,1
15292,0
72446,1
105966,1
90792,1
54865,0
39837,0
107450,1
100372,1
14706,0
37370,0
113151,1
113328,1
93100,1
43470,0
81115,1
9661,0
107937,1
16089,0
106176,1
25290,0
93447,1
52244,0
52578,0
20316,1
47246,0
5355,0
66148,1
45892,0
67031,1
90563,1
44431,0
79735,1
3155,0
70822,1
54360,0
62964,1
112379,1
102420,1
19964,0
97456,1
110980,1
25125,0
2568,0
25877,1
86273,1
106221,1
10330,0
1544,0
99356,1
47259,0
36652,0
84568,1
96327,1
111925,1
97013,1
8963,0
87291,1
68451,1
8483,0
106735,1
56332,0
7006,1
66802,1
21216,0
21884,0
11775,0
22202,0
24033,0
84774,1
17023,1
3101,1
50723,0
107635,1
52478,0
112062,1
13161,0
39607,0
94166,1
110527,1
54906,0
75557,1
97151,1
34132,0
42484,0
97351,1
101993,1
5162,0
15185,1
43303,0
104968,1
33152,0
12384,0
12697,0
68140,1
42254,0
104321,1
112964,1
89072,1
29522,1
13484,0
38114,0
108541,1
93725,1
58857,0
55108,0
45428,0
97548,1
101919,1
7939,0
96912,1
54273,0
73531,1
40096,0
40790,0
96185,1
58049,0
62147,1
102384,1
112406,1
28978,0
62175,1
84326,1
71144,1
87796,1
100112,1
48353,0
92246,1
105801,1
56339,0
28735,0
12722,0
107147,1
4020,0
37089,0
47996,0
79615,1
113963,1
100552,1
81701,1
95768,1
106664,1
114088,1
95050,1
66672,1
30827,0
45656,0
91813,1
110438,1
90062,1
33702,0
112428,1
1480,0
29474,0
48608,0
94924,1
8002,0
80003,1
61802,1
30057,0
71745,1
34246,0
14639,0
81608,1
37457,0
67770,1
78854,1
108111,1
60499,0
32125,0
1853,0
72122,1
86886,1
87200,1
113972,1
85431,1
18468,0
95099,1
76177,1
89266,1
54469,0
32118,0
5464,0
89789,1
15807,0
111387,1
82217,1
75160,1
69850,1
39542,0
95129,1
6878,0
6111,0
90066,1
31251,0
65333,1
4476,1
96055,1
12045,0
58675,0
78202,1
42154,0
27946,0
27398,0
26189,0
100835,1
72030,1
80842,1
71766,1
11599,0
73156,1
39065,0
25038,0
111361,1
41147,0
55551,0
30376,0
95791,1
67445,1
12796,0
113502,1
33350,0
15982,0
34777,0
25423,0
58583,0
66484,1
33339,0
67256,1
5060,0
106781,1
10196,0
49045,0
33717,0
92825,1
76964,1
86840,1
49366,0
29608,0
73532,1
49707,0
69265,1
19388,0
75539,1
92595,1
82332,1
85282,1
65639,1
98988,1
83793,1
50873,0
83110,1
102774,1
37684,0
25571,1
44346,0
57228,0
96953,1
66193,1
93248,1
43694,0
107385,1
11783,0
104652,1
42984,0
106526,1
30098,0
56319,0
50943,0
36816,0
4657,1
69660,1
44436,0
52437,0
112775,1
53626,0
49649,0
62302,1
43223,0
46686,0
62065,1
97390,1
15745,0
30373,0
89927,1
28881,0
102993,1
111838,1
4155,0
48330,0
9727,0
24479,0
101890,1
98326,1
109398,1
99889,1
9358,0
40571,0
109374,1
63224,1
43192,0
1558,1
108156,1
27169,0
56485,0
109009,1
69460,1
46755,0
40436,0
67866,1
54431,0
111827,1
90377,1
51165,0
61211,0
57409,0
108404,1
18391,0
25316,0
28275,1
67716,1
15253,0
54867,0
109558,1
23167,0
107011,1
46848,0
12118,0
86584,1
102593,1
7298,0
97732,1
65030,1
15056,0
82537,1
34931,0
63372,1
83396,1
110664,1
90096,1
72012,1
109223,1
81257,1
91669,1
60655,0
93661,1
90457,1
15543,1
35282,0
35856,0
113724,1
90264,1
7068,0
92010,1
80375,1
13121,0
57945,0
55614,0
26071,0
113916,1
70665,1
31197,0
6993,0
92440,1
52590,0
86852,1
84535,1
19798,0
60376,0
11575,0
51827,0
79895,1
82190,1
59379,0
68214,1
108946,1
24423,0
5108,0
110729,1
28285,0
44626,0
64268,1
14383,0
76320,1
45848,0
75146,1
68670,1
112299,1
96369,1
58138,0
2340,0
3061,0
91256,1
8525,1
76413,1
20689,0
65034,1
9921,0
30944,0
50776,0
51672,0
81216,1
101278,1
52158,0
62564,1
51174,0
28107,0
27617,0
32814,0
953,0
71796,1
34615,0
11060,0
74910,1
34752,0
64577,1
77734,1
34030,0
13905,0
18828,0
97331,1
42451,0
90351,1
29413,0
16819,0
49919,0
29022,0
19496,0
88314,1
104097,1
58408,0
10805,0
113156,1
19857,0
89147,1
60414,0
79961,1
66341,1
47443,0
7225,0
9590,0
45066,0
91477,1
27019,0
72474,1
15437,0
6199,0
95465,1
32403,0
109618,1
113420,1
66779,1
19150,0
48703,0
108155,1
14816,0
83867,1
66743,1
71153,1
23718,0
77875,1
50123,0
43291,0
81976,1
38438,0
95752,1
49597,0
14007,0
18108,0
93860,1
384,0
2005,0
88147,1
48888,0
74613,1
88709,1
33984,0
111684,1
61947,1
72352,1
27025,0
89136,1
53852,0
84971,1
78683,1
2491,1
86461,1
27285,0
35841,0
57037,0
77790,1
15073,0
17402,0
71333,1
102917,1
22397,0
1622,1
108635,1
52550,0
52942,0
76016,1
11390,0
63058,1
2094,0
108216,1
31263,1
72395,1
21312,0
17231,0
13968,0
67603,1
19451,1
37394,0
25132,0
43207,0
94077,1
27546,0
61430,1
97174,1
33814,0
4181,0
55220,0
56098,0
86231,1
56388,0
34785,0
10308,0
14712,0
100116,1
86503,1
6592,0
39288,0
11295,1
53168,0
42313,0
66029,1
100929,1
18652,0
47052,0
106319,1
5265,0
90627,1
68237,1
14793,0
50731,0
16756,0
23493,0
93266,1
57944,0
65982,1
11529,0
25628,1
13289,0
37649,0
80688,1
84390,1
55909,0
73120,1
79089,1
67625,1
25410,0
12534,0
12307,0
113277,1
83309,1
52870,0
39081,0
58482,0
90642,1
94708,1
282,1
38397,0
25083,0
20218,0
77586,1
112010,1
36785,0
109765,1
18317,0
52548,0
53485,0
60857,0
32298,0
13692,1
88875,1
9352,0
42048,0
104900,1
4516,0
16565,0
95782,1
51515,0
12970,0
53828,0
66274,1
45912,0
98026,1
18711,1
23758,0
54669,0
52570,0
72932,1
4189,0
51586,0
47916,0
108188,1
94747,1
79320,1
81123,1
58062,0
23772,1
84576,1
54459,0
46653,0
42761,0
46662,0
101224,1
59341,0
98666,1
74894,1
102906,1
89676,1
63416,1
98168,1
44906,0
87685,1
33634,0
17656,0
32373,0
49211,0
76986,1
69092,1
83111,1
107297,1
63454,1
89541,1
2204,0
31509,0
6728,0
3361,1
46422,0
97635,1
10822,0
114101,1
106657,1
90093,1
62928,1
7184,0
79878,1
31676,0
46623,0
59256,0
38314,0
7293,0
66655,1
35362,0
100271,1
36667,0
3033,0
50476,0
90165,1
28639,0
60306,0
70940,1
77675,1
51841,0
105940,1
48759,0
11445,0
86876,1
5792,0
16803,0
89018,1
15133,0
85545,1
26489,0
97136,1
96317,1
78086,1
28731,0
87193,1
46960,0
50473,0
101179,1
10190,0
7449,0
23174,0
29636,0
78044,1
6492,0
64556,1
104972,1
35094,0
98924,1
70455,1
55127,0
65517,1
13240,1
25175,0
9404,1
10768,0
48069,0
92306,1
79554,1
82349,1
69498,1
65467,1
17625,1
79192,1
18207,0
106488,1
110292,1
99513,1
71863,1
108101,1
101490,1
93697,1
83345,1
21924,0
16301,0
84919,1
69095,1
59504,0
85538,1
17977,0
25086,0
52794,0
64704,1
88055,1
85645,1
4098,0
14642,0
96121,1
5454,0
4868,0
90458,1
81261,1
79967,1
69255,1
3268,0
7234,0
14253,0
100129,1
96026,1
90276,1
41557,0
64931,1
12361,0
26628,0
82837,1
26054,0
68991,1
37422,0
15710,1
101424,1
11380,1
59373,0
7193,0
40046,0
5290,0
81871,1
39001,0
63832,1
66118,1
80852,1
22413,0
83495,1
54439,0
3209,0
86145,1
8557,0
8677,0
15352,0
101633,1
110080,1
47917,0
113527,1
18400,0
98952,1
17912,0
86302,1
23441,0
84680,1
50408,0
43773,0
9425,0
105979,1
50414,0
6158,0
95958,1
3085,0
105502,1
77100,1
92047,1
38048,0
91642,1
77108,1
51153,0
24900,0
32997,0
109276,1
18966,0
112637,1
79751,1
97908,1
1019,0
45199,0
31395,0
23354,0
43891,0
59746,0
29477,0
79930,1
51355,0
89519,1
10672,0
77952,1
3196,0
55217,0
91434,1
81508,1
107445,1
72368,1
79633,1
83445,1
26294,0
83428,1
23244,0
81187,1
34081,0
62664,1
12966,0
73246,1
103730,1
75484,1
44510,0
34982,0
74450,1
17073,0
23060,0
65008,1
55305,0
26528,0
67559,1
20933,0
28943,0
4928,0
23056,0
77774,1
81260,1
109636,1
46789,0
35068,0
49453,0
63724,1
8506,0
48729,0
84663,1
11138,0
85046,1
51453,0
63848,1
61754,1
70953,1
91217,1
9679,0
91668,1
64953,1
39126,0
39313,0
101634,1
104903,1
70500,1
91691,1
50299,0
33641,0
67638,1
3261,0
5813,0
113514,1
10299,0
28618,0
22123,0
27059,1
51590,0
15407,0
4436,0
1593,0
94615,1
12376,0
12925,0
74966,1
65384,1
48611,0
98380,1
50914,0
45623,0
51147,0
54901,0
81628,1
41393,0
88303,1
80667,1
105996,1
46379,0
50116,0
84369,1
90685,1
40144,0
6092,0
100930,1
188,0
52039,0
53746,0
88910,1
87775,1
43823,0
108690,1
6287,0
77075,1
10341,0
563,0
55858,0
31072,0
90601,1
79137,1
61842,1
36495,0
63600,1
27018,0
60060,0
75273,1
54089,0
72229,1
13552,1
81100,1
30813,0
113140,1
92476,1
9432,1
48591,0
106269,1
76785,1
34963,0
90103,1
40811,0
50362,0
62084,1
106041,1
24118,0
11946,0
89189,1
25752,0
71500,1
28661,0
66454,1
17685,0
101575,1
63711,1
111096,1
84244,1
72912,1
17289,0
28983,0
32351,0
24349,0
56073,0
102188,1
27810,0
47688,0
82078,1
76442,1
62943,1
108087,1
100522,1
71925,1
41013,0
68796,1
42274,0
95618,1
68231,1
15581,0
94377,1
41349,0
56617,0
83612,1
47391,0
23678,0
63137,1
32288,0
76758,1
41242,0
14259,1
84384,1
6759,0
96966,1
12939,0
15089,0
58278,0
108897,1
105302,1
88535,1
23870,0
96984,1
6120,0
29020,0
71253,1
103387,1
94931,1
106570,1
88468,1
12727,0
106762,1
5226,0
21016,0
18215,0
98687,1
100934,1
89130,1
81284,1
99807,1
26740,0
53111,0
98832,1
23095,1
82017,1
94733,1
87031,1
104312,1
6538,0
102631,1
17777,0
107616,1
17049,0
35736,0
24215,0
35599,0
56705,0
59908,0
81422,1
113984,1
18793,1
68432,1
6450,0
2034,0
91950,1
55768,0
66480,1
48991,0
24184,0
3035,0
21718,0
101,0
103430,1
54359,0
16588,0
31032,0
102728,1
11080,0
52799,0
73268,1
40048,0
95625,1
90831,1
42456,0
56001,0
100077,1
5561,0
108778,1
88469,1
67909,1
80630,1
11523,0
37697,0
84418,1
11481,0
99072,1
22876,0
110762,1
86885,1
81425,1
32121,0
100420,1
18903,0
59723,0
25943,0
50939,0
28373,0
87591,1
19481,0
72583,1
1778,0
107293,1
48531,0
5858,0
71061,1
100476,1
25714,0
66326,1
78103,1
52609,0
77023,1
29095,1
90336,1
62085,1
63228,1
107560,1
19211,0
84669,1
62339,1
63963,1
64644,1
86314,1
72033,1
106051,1
52053,0
11107,0
20036,0
21651,0
12238,0
113629,1
33588,0
108821,1
73141,1
108439,1
32664,0
93151,1
25049,0
69433,1
82211,1
16715,0
30246,0
83608,1
30489,0
102775,1
50341,0
293,0
46798,0
76264,1
100184,1
89330,1
51343,0
78581,1
55438,0
45027,0
14242,1
69523,1
113165,1
65133,1
73142,1
58788,0
50252,0
46561,0
1101,0
90960,1
91834,1
91591,1
84118,1
45038,0
22103,0
96664,1
13266,0
28958,0
54667,0
97109,1
105866,1
46725,0
48041,0
36182,0
41883,0
57155,0
12659,0
90813,1
35828,0
72989,1
103679,1
62241,1
59112,0
31236,0
34151,0
4236,0
84251,1
100821,1
30355,0
49181,0
80701,1
97522,1
65400,1
104286,1
9292,0
42775,0
25834,1
75000,1
25195,0
113455,1
23031,0
35539,0
84306,1
5893,1
94354,1
91310,1
49568,0
79562,1
55981,0
56212,0
107811,1
44702,0
24774,0
108590,1
52928,0
101541,1
20165,0
94217,1
86146,1
40007,0
41750,0
66477,1
37665,0
11004,0
99303,1
88390,1
82455,1
34073,0
98921,1
57509,0
112270,1
52502,0
64020,1
34452,0
108053,1
14444,1
15943,0
86556,1
72299,1
16665,0
50898,0
54035,0
65698,1
83163,1
106274,1
52257,0
80989,1
101043,1
48323,0
101483,1
2458,0
60265,0
26374,0
90443,1
40585,0
58158,0
109147,1
48422,0
66014,1
90666,1
81838,1
105530,1
41722,0
32145,0
106199,1
43481,0
55006,0
51847,0
83075,1
4241,1
9528,1
51633,0
98393,1
42599,0
40603,0
21612,1
55143,0
9473,0
76899,1
100671,1
95781,1
89713,1
51460,0
6437,0
11987,0
58770,0
98901,1
4524,0
52357,0
89802,1
22871,0
26652,1
61469,1
32702,0
26085,0
16185,0
77631,1
105645,1
108684,1
16773,0
38547,0
44926,0
61182,0
110350,1
91352,1
113602,1
103711,1
77243,1
92799,1
104241,1
16618,0
43360,0
109486,1
102303,1
52457,0
100342,1
5862,0
80517,1
34571,0
10154,0
109714,1
8982,0
103750,1
59670,0
28445,0
56823,0
105147,1
104955,1
77258,1
2899,0
71380,1
107430,1
42200,0
44428,0
97310,1
44728,0
7817,0
51496,0
61531,1
75125,1
78597,1
14901,0
35506,0
87561,1
5582,0
77059,1
9072,0
63921,1
69690,1
18275,0
86560,1
56476,0
1989,0
68856,1
89940,1
61269,0
17919,0
95514,1
97823,1
103714,1
79801,1
31262,0
1261,0
15207,1
21842,0
112642,1
94028,1
113091,1
106368,1
91720,1
7818,0
56934,0
62485,1
48308,0
63254,1
73557,1
51143,0
11615,0
47795,0
7115,0
98635,1
85957,1
4806,0
70519,1
31092,0
103210,1
10750,0
105055,1
88397,1
52235,0
103122,1
32382,0
69335,1
72607,1
38085,0
64006,1
46320,0
109722,1
73700,1
24178,1
52385,0
104979,1
43927,0
67676,1
104646,1
27123,0
105338,1
112894,1
62343,1
58546,0
540,0
31792,0
49686,0
40119,0
81006,1
66013,1
60235,0
62239,1
58151,0
5817,0
60645,0
63621,1
39735,0
32291,0
52008,0
47585,0
32530,0
91803,1
104287,1
101857,1
18743,0
64673,1
102665,1
59224,0
109938,1
70359,1
15516,0
31635,0
13429,0
88106,1
5886,0
3408,0
70191,1
20914,0
328,1
77901,1
34967,0
16013,0
87332,1
109981,1
55449,0
68172,1
30157,0
11814,0
41232,0
94216,1
106333,1
101936,1
71059,1
3892,0
36537,0
94795,1
48753,0
89965,1
69313,1
29333,0
50063,0
62662,1
44549,0
23018,0
77847,1
80498,1
41941,0
74477,1
43855,0
39854,0
67952,1
80123,1
85669,1
77871,1
75073,1
88861,1
63647,1
106576,1
75554,1
94267,1
23812,0
102274,1
112647,1
56547,0
37323,0
60055,0
106144,1
38046,0
102046,1
84237,1
94727,1
5962,0
55954,0
85658,1
67193,1
78822,1
109975,1
24440,0
109605,1
13729,0
91841,1
84517,1
62716,1
33241,0
21498,0
82021,1
62972,1
47468,0
11275,0
60610,0
105858,1
81139,1
91420,1
15897,0
79200,1
53518,0
12491,0
14316,0
107728,1
32926,0
62063,1
90038,1
29062,0
48075,0
95023,1
47810,0
11475,0
92896,1
105266,1
102421,1
109994,1
30654,1
33528,0
80325,1
43663,0
93264,1
75951,1
76519,1
71572,1
29038,0
14204,0
8001,0
100789,1
32849,0
41435,0
97912,1
23115,0
104006,1
95003,1
71310,1
71900,1
7959,0
43286,0
107948,1
93973,1
69230,1
110863,1
28899,0
14128,0
107677,1
52842,0
109405,1
31865,0
91464,1
109866,1
76848,1
17435,0
79971,1
95222,1
112732,1
83756,1
107670,1
64962,1
45504,0
82031,1
5481,0
3870,0
1631,0
91686,1
20240,0
50173,0
100022,1
60487,0
82777,1
74866,1
92899,1
56803,0
19166,1
29588,0
101018,1
33490,0
33815,0
914,1
67967,1
106025,1
76459,1
102654,1
62636,1
93476,1
28101,0
69920,1
31441,0
65725,1
57829,0
81020,1
44829,0
7256,0
12322,1
90585,1
11811,1
104840,1
13163,1
13316,0
52512,0
87217,1
75243,1
69567,1
17223,0
42814,0
100440,1
97781,1
98157,1
24856,1
63000,1
19888,0
31022,0
111415,1
26233,0
89097,1
69447,1
8184,0
22869,0
5357,0
84336,1
62812,1
11174,0
87099,1
17267,0
60331,0
75717,1
9965,0
105196,1
110384,1
42998,0
111167,1
72149,1
84661,1
100194,1
69388,1
6491,0
7145,0
100830,1
45782,0
18962,0
79471,1
70158,1
103,0
70980,1
9166,0
61261,0
23882,0
20604,0
7662,0
29506,0
77683,1
21639,0
63382,1
52968,0
4286,0
44420,0
103442,1
43268,0
19556,0
35141,0
9883,0
81746,1
16259,0
57298,0
84321,1
79339,1
95620,1
6365,0
90708,1
15649,0
10728,0
50017,0
44397,0
57288,0
78778,1
10585,0
50330,0
32537,0
42137,0
73282,1
98600,1
47039,0
108299,1
45566,0
33286,0
12276,0
113480,1
66120,1
4018,0
76492,1
95962,1
78338,1
33072,0
107779,1
84997,1
79120,1
32873,0
74516,1
14861,0
21751,0
59353,0
27757,0
57457,0
104948,1
56568,0
104481,1
43432,0
66077,1
110647,1
33983,0
58811,0
36004,0
63969,1
51537,0
94039,1
105606,1
85025,1
43464,0
8979,0
46472,0
34542,0
114069,1
26035,0
71336,1
81889,1
41761,0
46134,0
34060,0
96604,1
99154,1
23891,0
20680,0
46291,0
6095,0
109050,1
46492,0
13088,0
68065,1
88888,1
71318,1
35749,0
69685,1
112498,1
78298,1
40082,0
32100,0
113507,1
110836,1
11944,0
83294,1
14062,0
12789,0
19062,0
43152,0
40824,0
41367,0
20181,1
98816,1
42470,0
19837,0
7845,0
4407,1
97119,1
40336,0
90391,1
63463,1
103770,1
80243,1
88136,1
